crop,district,date,price,demand_index,source
Wheat,Indore,2026-08-29,2482.55,0.83,mandi_simulated
Wheat,Jaipur,2026-08-29,2482.55,0.83,mandi_simulated
Wheat,Hyderabad,2026-08-29,2508.14,0.83,mandi_simulated
Wheat,Bengaluru,2026-08-29,2636.11,0.83,mandi_simulated
Wheat,Nashik,2026-08-30,2525.73,0.85,mandi_simulated
Wheat,Pune,2026-08-30,2551.5,0.85,mandi_simulated
Wheat,Karnal,2026-08-30,2499.96,0.85,mandi_simulated
Wheat,Ludhiana,2026-08-30,2525.73,0.85,mandi_simulated
Wheat,Nagpur,2026-08-30,2628.82,0.85,mandi_simulated
Wheat,Ahmedabad,2026-08-30,2499.96,0.85,mandi_simulated
Wheat,Indore,2026-08-30,2499.96,0.85,mandi_simulated
Wheat,Jaipur,2026-08-30,2499.96,0.85,mandi_simulated
Wheat,Hyderabad,2026-08-30,2525.73,0.85,mandi_simulated
Wheat,Bengaluru,2026-08-30,2654.6,0.85,mandi_simulated
Wheat,Nashik,2026-08-31,2416.9,0.87,mandi_simulated
Wheat,Pune,2026-08-31,2441.56,0.87,mandi_simulated
Wheat,Karnal,2026-08-31,2392.24,0.87,mandi_simulated
Wheat,Ludhiana,2026-08-31,2416.9,0.87,mandi_simulated
Wheat,Nagpur,2026-08-31,2515.55,0.87,mandi_simulated
Wheat,Ahmedabad,2026-08-31,2392.24,0.87,mandi_simulated
Wheat,Indore,2026-08-31,2392.24,0.87,mandi_simulated
Wheat,Jaipur,2026-08-31,2392.24,0.87,mandi_simulated
Wheat,Hyderabad,2026-08-31,2416.9,0.87,mandi_simulated
Wheat,Bengaluru,2026-08-31,2540.21,0.87,mandi_simulated
Wheat,Nashik,2026-09-01,2411.46,0.89,mandi_simulated
Wheat,Pune,2026-09-01,2436.07,0.89,mandi_simulated
Wheat,Karnal,2026-09-01,2386.86,0.89,mandi_simulated
Wheat,Ludhiana,2026-09-01,2411.46,0.89,mandi_simulated
Wheat,Nagpur,2026-09-01,2509.89,0.89,mandi_simulated
Wheat,Ahmedabad,2026-09-01,2386.86,0.89,mandi_simulated
Wheat,Indore,2026-09-01,2386.86,0.89,mandi_simulated
Wheat,Jaipur,2026-09-01,2386.86,0.89,mandi_simulated
Wheat,Hyderabad,2026-09-01,2411.46,0.89,mandi_simulated
Wheat,Bengaluru,2026-09-01,2534.5,0.89,mandi_simulated
Wheat,Nashik,2026-09-02,2491.8,0.9,mandi_simulated
Wheat,Pune,2026-09-02,2517.23,0.9,mandi_simulated
Wheat,Karnal,2026-09-02,2466.37,0.9,mandi_simulated
Wheat,Ludhiana,2026-09-02,2491.8,0.9,mandi_simulated
Wheat,Nagpur,2026-09-02,2593.5,0.9,mandi_simulated
Wheat,Ahmedabad,2026-09-02,2466.37,0.9,mandi_simulated
Wheat,Indore,2026-09-02,2466.37,0.9,mandi_simulated
Wheat,Jaipur,2026-09-02,2466.37,0.9,mandi_simulated
Wheat,Hyderabad,2026-09-02,2491.8,0.9,mandi_simulated
Wheat,Bengaluru,2026-09-02,2618.93,0.9,mandi_simulated
Wheat,Nashik,2026-09-03,2504.23,0.91,mandi_simulated
Wheat,Pune,2026-09-03,2529.78,0.91,mandi_simulated
Wheat,Karnal,2026-09-03,2478.67,0.91,mandi_simulated
Wheat,Ludhiana,2026-09-03,2504.23,0.91,mandi_simulated
Wheat,Nagpur,2026-09-03,2606.44,0.91,mandi_simulated
Wheat,Ahmedabad,2026-09-03,2478.67,0.91,mandi_simulated
Wheat,Indore,2026-09-03,2478.67,0.91,mandi_simulated
Wheat,Jaipur,2026-09-03,2478.67,0.91,mandi_simulated
Wheat,Hyderabad,2026-09-03,2504.23,0.91,mandi_simulated
Wheat,Bengaluru,2026-09-03,2631.99,0.91,mandi_simulated
Wheat,Nashik,2026-09-04,2527.1,0.93,mandi_simulated
Wheat,Pune,2026-09-04,2552.88,0.93,mandi_simulated
Wheat,Karnal,2026-09-04,2501.31,0.93,mandi_simulated
Wheat,Ludhiana,2026-09-04,2527.1,0.93,mandi_simulated
Wheat,Nagpur,2026-09-04,2630.24,0.93,mandi_simulated
Wheat,Ahmedabad,2026-09-04,2501.31,0.93,mandi_simulated
Wheat,Indore,2026-09-04,2501.31,0.93,mandi_simulated
Wheat,Jaipur,2026-09-04,2501.31,0.93,mandi_simulated
Wheat,Hyderabad,2026-09-04,2527.1,0.93,mandi_simulated
Wheat,Bengaluru,2026-09-04,2656.03,0.93,mandi_simulated
Wheat,Nashik,2026-09-05,2594.69,0.93,mandi_simulated
Wheat,Pune,2026-09-05,2621.17,0.93,mandi_simulated
Wheat,Karnal,2026-09-05,2568.22,0.93,mandi_simulated
Wheat,Ludhiana,2026-09-05,2594.69,0.93,mandi_simulated
Wheat,Nagpur,2026-09-05,2700.6,0.93,mandi_simulated
Wheat,Ahmedabad,2026-09-05,2568.22,0.93,mandi_simulated
Wheat,Indore,2026-09-05,2568.22,0.93,mandi_simulated
Wheat,Jaipur,2026-09-05,2568.22,0.93,mandi_simulated
Wheat,Hyderabad,2026-09-05,2594.69,0.93,mandi_simulated
Wheat,Bengaluru,2026-09-05,2727.08,0.93,mandi_simulated
Wheat,Nashik,2026-09-06,2597.75,0.94,mandi_simulated
Wheat,Pune,2026-09-06,2624.26,0.94,mandi_simulated
Wheat,Karnal,2026-09-06,2571.25,0.94,mandi_simulated
Wheat,Ludhiana,2026-09-06,2597.75,0.94,mandi_simulated
Wheat,Nagpur,2026-09-06,2703.79,0.94,mandi_simulated
Wheat,Ahmedabad,2026-09-06,2571.25,0.94,mandi_simulated
Wheat,Indore,2026-09-06,2571.25,0.94,mandi_simulated
Wheat,Jaipur,2026-09-06,2571.25,0.94,mandi_simulated
Wheat,Hyderabad,2026-09-06,2597.75,0.94,mandi_simulated
Wheat,Bengaluru,2026-09-06,2730.29,0.94,mandi_simulated
Wheat,Nashik,2026-09-07,2676.16,0.95,mandi_simulated
Wheat,Pune,2026-09-07,2703.47,0.95,mandi_simulated
Wheat,Karnal,2026-09-07,2648.85,0.95,mandi_simulated
Wheat,Ludhiana,2026-09-07,2676.16,0.95,mandi_simulated
Wheat,Nagpur,2026-09-07,2785.39,0.95,mandi_simulated
Wheat,Ahmedabad,2026-09-07,2648.85,0.95,mandi_simulated
Wheat,Indore,2026-09-07,2648.85,0.95,mandi_simulated
Wheat,Jaipur,2026-09-07,2648.85,0.95,mandi_simulated
Wheat,Hyderabad,2026-09-07,2676.16,0.95,mandi_simulated
Wheat,Bengaluru,2026-09-07,2812.7,0.95,mandi_simulated
Wheat,Nashik,2026-09-08,2507.16,0.95,mandi_simulated
Wheat,Pune,2026-09-08,2532.74,0.95,mandi_simulated
Wheat,Karnal,2026-09-08,2481.58,0.95,mandi_simulated
Wheat,Ludhiana,2026-09-08,2507.16,0.95,mandi_simulated
Wheat,Nagpur,2026-09-08,2609.49,0.95,mandi_simulated
Wheat,Ahmedabad,2026-09-08,2481.58,0.95,mandi_simulated
Wheat,Indore,2026-09-08,2481.58,0.95,mandi_simulated
Wheat,Jaipur,2026-09-08,2481.58,0.95,mandi_simulated
Wheat,Hyderabad,2026-09-08,2507.16,0.95,mandi_simulated
Wheat,Bengaluru,2026-09-08,2635.08,0.95,mandi_simulated
Rice,Nashik,2026-03-09,3607.67,0.91,mandi_simulated
Rice,Pune,2026-03-09,3464.8,0.91,mandi_simulated
Rice,Karnal,2026-03-09,3607.67,0.91,mandi_simulated
Rice,Ludhiana,2026-03-09,3643.39,0.91,mandi_simulated
Rice,Nagpur,2026-03-09,3464.8,0.91,mandi_simulated
Rice,Ahmedabad,2026-03-09,3500.52,0.91,mandi_simulated
Rice,Indore,2026-03-09,3643.39,0.91,mandi_simulated
Rice,Jaipur,2026-03-09,3679.11,0.91,mandi_simulated
Rice,Hyderabad,2026-03-09,3536.24,0.91,mandi_simulated
Rice,Bengaluru,2026-03-09,3643.39,0.91,mandi_simulated
Rice,Nashik,2026-03-10,3609.29,0.9,mandi_simulated
Rice,Pune,2026-03-10,3466.34,0.9,mandi_simulated
Rice,Karnal,2026-03-10,3609.29,0.9,mandi_simulated
Rice,Ludhiana,2026-03-10,3645.02,0.9,mandi_simulated
Rice,Nagpur,2026-03-10,3466.34,0.9,mandi_simulated
Rice,Ahmedabad,2026-03-10,3502.08,0.9,mandi_simulated
Rice,Indore,2026-03-10,3645.02,0.9,mandi_simulated
Rice,Jaipur,2026-03-10,3680.76,0.9,mandi_simulated
Rice,Hyderabad,2026-03-10,3537.82,0.9,mandi_simulated
Rice,Bengaluru,2026-03-10,3645.02,0.9,mandi_simulated
Rice,Nashik,2026-03-11,3782.86,0.89,mandi_simulated
Rice,Pune,2026-03-11,3633.04,0.89,mandi_simulated
Rice,Karnal,2026-03-11,3782.86,0.89,mandi_simulated
Rice,Ludhiana,2026-03-11,3820.31,0.89,mandi_simulated
Rice,Nagpur,2026-03-11,3633.04,0.89,mandi_simulated
Rice,Ahmedabad,2026-03-11,3670.5,0.89,mandi_simulated
Rice,Indore,2026-03-11,3820.31,0.89,mandi_simulated
Rice,Jaipur,2026-03-11,3857.77,0.89,mandi_simulated
Rice,Hyderabad,2026-03-11,3707.95,0.89,mandi_simulated
Rice,Bengaluru,2026-03-11,3820.31,0.89,mandi_simulated
Rice,Nashik,2026-03-12,3622.15,0.87,mandi_simulated
Rice,Pune,2026-03-12,3478.7,0.87,mandi_simulated
Rice,Karnal,2026-03-12,3622.15,0.87,mandi_simulated
Rice,Ludhiana,2026-03-12,3658.01,0.87,mandi_simulated
Rice,Nagpur,2026-03-12,3478.7,0.87,mandi_simulated
Rice,Ahmedabad,2026-03-12,3514.56,0.87,mandi_simulated
Rice,Indore,2026-03-12,3658.01,0.87,mandi_simulated
Rice,Jaipur,2026-03-12,3693.88,0.87,mandi_simulated
Rice,Hyderabad,2026-03-12,3550.42,0.87,mandi_simulated
Rice,Bengaluru,2026-03-12,3658.01,0.87,mandi_simulated
Rice,Nashik,2026-03-13,3624.08,0.85,mandi_simulated
Rice,Pune,2026-03-13,3480.55,0.85,mandi_simulated
Rice,Karnal,2026-03-13,3624.08,0.85,mandi_simulated
Rice,Ludhiana,2026-03-13,3659.96,0.85,mandi_simulated
Rice,Nagpur,2026-03-13,3480.55,0.85,mandi_simulated
Rice,Ahmedabad,2026-03-13,3516.43,0.85,mandi_simulated
Rice,Indore,2026-03-13,3659.96,0.85,mandi_simulated
Rice,Jaipur,2026-03-13,3695.84,0.85,mandi_simulated
Rice,Hyderabad,2026-03-13,3552.31,0.85,mandi_simulated
Rice,Bengaluru,2026-03-13,3659.96,0.85,mandi_simulated
Rice,Nashik,2026-03-14,3720.13,0.83,mandi_simulated
Rice,Pune,2026-03-14,3572.8,0.83,mandi_simulated
Rice,Karnal,2026-03-14,3720.13,0.83,mandi_simulated
Rice,Ludhiana,2026-03-14,3756.96,0.83,mandi_simulated
Rice,Nagpur,2026-03-14,3572.8,0.83,mandi_simulated
Rice,Ahmedabad,2026-03-14,3609.63,0.83,mandi_simulated
Rice,Indore,2026-03-14,3756.96,0.83,mandi_simulated
Rice,Jaipur,2026-03-14,3793.8,0.83,mandi_simulated
Rice,Hyderabad,2026-03-14,3646.46,0.83,mandi_simulated
Rice,Bengaluru,2026-03-14,3756.96,0.83,mandi_simulated
Rice,Nashik,2026-03-15,3730.85,0.81,mandi_simulated
Rice,Pune,2026-03-15,3583.09,0.81,mandi_simulated
Rice,Karnal,2026-03-15,3730.85,0.81,mandi_simulated
Rice,Ludhiana,2026-03-15,3767.79,0.81,mandi_simulated
Rice,Nagpur,2026-03-15,3583.09,0.81,mandi_simulated
Rice,Ahmedabad,2026-03-15,3620.03,0.81,mandi_simulated
Rice,Indore,2026-03-15,3767.79,0.81,mandi_simulated
Rice,Jaipur,2026-03-15,3804.73,0.81,mandi_simulated
Rice,Hyderabad,2026-03-15,3656.97,0.81,mandi_simulated
Rice,Bengaluru,2026-03-15,3767.79,0.81,mandi_simulated
Rice,Nashik,2026-03-16,3705.72,0.79,mandi_simulated
Rice,Pune,2026-03-16,3558.96,0.79,mandi_simulated
Rice,Karnal,2026-03-16,3705.72,0.79,mandi_simulated
Rice,Ludhiana,2026-03-16,3742.41,0.79,mandi_simulated
Rice,Nagpur,2026-03-16,3558.96,0.79,mandi_simulated
Rice,Ahmedabad,2026-03-16,3595.65,0.79,mandi_simulated
Rice,Indore,2026-03-16,3742.41,0.79,mandi_simulated
Rice,Jaipur,2026-03-16,3779.1,0.79,mandi_simulated
Rice,Hyderabad,2026-03-16,3632.34,0.79,mandi_simulated
Rice,Bengaluru,2026-03-16,3742.41,0.79,mandi_simulated
Rice,Nashik,2026-03-17,3714.28,0.77,mandi_simulated
Rice,Pune,2026-03-17,3567.18,0.77,mandi_simulated
Rice,Karnal,2026-03-17,3714.28,0.77,mandi_simulated
Rice,Ludhiana,2026-03-17,3751.06,0.77,mandi_simulated
Rice,Nagpur,2026-03-17,3567.18,0.77,mandi_simulated
Rice,Ahmedabad,2026-03-17,3603.96,0.77,mandi_simulated
Rice,Indore,2026-03-17,3751.06,0.77,mandi_simulated
Rice,Jaipur,2026-03-17,3787.83,0.77,mandi_simulated
Rice,Hyderabad,2026-03-17,3640.73,0.77,mandi_simulated
Rice,Bengaluru,2026-03-17,3751.06,0.77,mandi_simulated
Rice,Nashik,2026-03-18,3935.88,0.74,mandi_simulated
Rice,Pune,2026-03-18,3780.01,0.74,mandi_simulated
Rice,Karnal,2026-03-18,3935.88,0.74,mandi_simulated
Rice,Ludhiana,2026-03-18,3974.85,0.74,mandi_simulated
Rice,Nagpur,2026-03-18,3780.01,0.74,mandi_simulated
Rice,Ahmedabad,2026-03-18,3818.98,0.74,mandi_simulated
Rice,Indore,2026-03-18,3974.85,0.74,mandi_simulated
Rice,Jaipur,2026-03-18,4013.82,0.74,mandi_simulated
Rice,Hyderabad,2026-03-18,3857.95,0.74,mandi_simulated
Rice,Bengaluru,2026-03-18,3974.85,0.74,mandi_simulated
Rice,Nashik,2026-03-19,3805.58,0.72,mandi_simulated
Rice,Pune,2026-03-19,3654.87,0.72,mandi_simulated
Rice,Karnal,2026-03-19,3805.58,0.72,mandi_simulated
Rice,Ludhiana,2026-03-19,3843.26,0.72,mandi_simulated
Rice,Nagpur,2026-03-19,3654.87,0.72,mandi_simulated
Rice,Ahmedabad,2026-03-19,3692.54,0.72,mandi_simulated
Rice,Indore,2026-03-19,3843.26,0.72,mandi_simulated
Rice,Jaipur,2026-03-19,3880.94,0.72,mandi_simulated
Rice,Hyderabad,2026-03-19,3730.22,0.72,mandi_simulated
Rice,Bengaluru,2026-03-19,3843.26,0.72,mandi_simulated
Rice,Nashik,2026-03-20,3949.01,0.69,mandi_simulated
Rice,Pune,2026-03-20,3792.62,0.69,mandi_simulated
Rice,Karnal,2026-03-20,3949.01,0.69,mandi_simulated
Rice,Ludhiana,2026-03-20,3988.11,0.69,mandi_simulated
Rice,Nagpur,2026-03-20,3792.62,0.69,mandi_simulated
Rice,Ahmedabad,2026-03-20,3831.72,0.69,mandi_simulated
Rice,Indore,2026-03-20,3988.11,0.69,mandi_simulated
Rice,Jaipur,2026-03-20,4027.21,0.69,mandi_simulated
Rice,Hyderabad,2026-03-20,3870.81,0.69,mandi_simulated
Rice,Bengaluru,2026-03-20,3988.11,0.69,mandi_simulated
Rice,Nashik,2026-03-21,3867.67,0.66,mandi_simulated
Rice,Pune,2026-03-21,3714.5,0.66,mandi_simulated
Rice,Karnal,2026-03-21,3867.67,0.66,mandi_simulated
Rice,Ludhiana,2026-03-21,3905.97,0.66,mandi_simulated
Rice,Nagpur,2026-03-21,3714.5,0.66,mandi_simulated
Rice,Ahmedabad,2026-03-21,3752.79,0.66,mandi_simulated
Rice,Indore,2026-03-21,3905.97,0.66,mandi_simulated
Rice,Jaipur,2026-03-21,3944.26,0.66,mandi_simulated
Rice,Hyderabad,2026-03-21,3791.09,0.66,mandi_simulated
Rice,Bengaluru,2026-03-21,3905.97,0.66,mandi_simulated
Rice,Nashik,2026-03-22,3726.25,0.63,mandi_simulated
Rice,Pune,2026-03-22,3578.68,0.63,mandi_simulated
Rice,Karnal,2026-03-22,3726.25,0.63,mandi_simulated
Rice,Ludhiana,2026-03-22,3763.14,0.63,mandi_simulated
Rice,Nagpur,2026-03-22,3578.68,0.63,mandi_simulated
Rice,Ahmedabad,2026-03-22,3615.57,0.63,mandi_simulated
Rice,Indore,2026-03-22,3763.14,0.63,mandi_simulated
Rice,Jaipur,2026-03-22,3800.04,0.63,mandi_simulated
Rice,Hyderabad,2026-03-22,3652.46,0.63,mandi_simulated
Rice,Bengaluru,2026-03-22,3763.14,0.63,mandi_simulated
Rice,Nashik,2026-03-23,4032.01,0.61,mandi_simulated
Rice,Pune,2026-03-23,3872.33,0.61,mandi_simulated
Rice,Karnal,2026-03-23,4032.01,0.61,mandi_simulated
Rice,Ludhiana,2026-03-23,4071.93,0.61,mandi_simulated
Rice,Nagpur,2026-03-23,3872.33,0.61,mandi_simulated
Rice,Ahmedabad,2026-03-23,3912.25,0.61,mandi_simulated
Rice,Indore,2026-03-23,4071.93,0.61,mandi_simulated
Rice,Jaipur,2026-03-23,4111.86,0.61,mandi_simulated
Rice,Hyderabad,2026-03-23,3952.17,0.61,mandi_simulated
Rice,Bengaluru,2026-03-23,4071.93,0.61,mandi_simulated
Rice,Nashik,2026-03-24,3992.43,0.58,mandi_simulated
Rice,Pune,2026-03-24,3834.31,0.58,mandi_simulated
Rice,Karnal,2026-03-24,3992.43,0.58,mandi_simulated
Rice,Ludhiana,2026-03-24,4031.95,0.58,mandi_simulated
Rice,Nagpur,2026-03-24,3834.31,0.58,mandi_simulated
Rice,Ahmedabad,2026-03-24,3873.84,0.58,mandi_simulated
Rice,Indore,2026-03-24,4031.95,0.58,mandi_simulated
Rice,Jaipur,2026-03-24,4071.48,0.58,mandi_simulated
Rice,Hyderabad,2026-03-24,3913.37,0.58,mandi_simulated
Rice,Bengaluru,2026-03-24,4031.95,0.58,mandi_simulated
Rice,Nashik,2026-03-25,4043.67,0.55,mandi_simulated
Rice,Pune,2026-03-25,3883.53,0.55,mandi_simulated
Rice,Karnal,2026-03-25,4043.67,0.55,mandi_simulated
Rice,Ludhiana,2026-03-25,4083.71,0.55,mandi_simulated
Rice,Nagpur,2026-03-25,3883.53,0.55,mandi_simulated
Rice,Ahmedabad,2026-03-25,3923.56,0.55,mandi_simulated
Rice,Indore,2026-03-25,4083.71,0.55,mandi_simulated
Rice,Jaipur,2026-03-25,4123.74,0.55,mandi_simulated
Rice,Hyderabad,2026-03-25,3963.6,0.55,mandi_simulated
Rice,Bengaluru,2026-03-25,4083.71,0.55,mandi_simulated
Rice,Nashik,2026-03-26,4038.92,0.58,mandi_simulated
Rice,Pune,2026-03-26,3878.96,0.58,mandi_simulated
Rice,Karnal,2026-03-26,4038.92,0.58,mandi_simulated
Rice,Ludhiana,2026-03-26,4078.91,0.58,mandi_simulated
Rice,Nagpur,2026-03-26,3878.96,0.58,mandi_simulated
Rice,Ahmedabad,2026-03-26,3918.95,0.58,mandi_simulated
Rice,Indore,2026-03-26,4078.91,0.58,mandi_simulated
Rice,Jaipur,2026-03-26,4118.9,0.58,mandi_simulated
Rice,Hyderabad,2026-03-26,3958.94,0.58,mandi_simulated
Rice,Bengaluru,2026-03-26,4078.91,0.58,mandi_simulated
Rice,Nashik,2026-03-27,4021.79,0.61,mandi_simulated
Rice,Pune,2026-03-27,3862.51,0.61,mandi_simulated
Rice,Karnal,2026-03-27,4021.79,0.61,mandi_simulated
Rice,Ludhiana,2026-03-27,4061.61,0.61,mandi_simulated
Rice,Nagpur,2026-03-27,3862.51,0.61,mandi_simulated
Rice,Ahmedabad,2026-03-27,3902.33,0.61,mandi_simulated
Rice,Indore,2026-03-27,4061.61,0.61,mandi_simulated
Rice,Jaipur,2026-03-27,4101.43,0.61,mandi_simulated
Rice,Hyderabad,2026-03-27,3942.15,0.61,mandi_simulated
Rice,Bengaluru,2026-03-27,4061.61,0.61,mandi_simulated
Rice,Nashik,2026-03-28,3813.64,0.64,mandi_simulated
Rice,Pune,2026-03-28,3662.61,0.64,mandi_simulated
Rice,Karnal,2026-03-28,3813.64,0.64,mandi_simulated
Rice,Ludhiana,2026-03-28,3851.4,0.64,mandi_simulated
Rice,Nagpur,2026-03-28,3662.61,0.64,mandi_simulated
Rice,Ahmedabad,2026-03-28,3700.37,0.64,mandi_simulated
Rice,Indore,2026-03-28,3851.4,0.64,mandi_simulated
Rice,Jaipur,2026-03-28,3889.16,0.64,mandi_simulated
Rice,Hyderabad,2026-03-28,3738.12,0.64,mandi_simulated
Rice,Bengaluru,2026-03-28,3851.4,0.64,mandi_simulated
Rice,Nashik,2026-03-29,3917.96,0.66,mandi_simulated
Rice,Pune,2026-03-29,3762.79,0.66,mandi_simulated
Rice,Karnal,2026-03-29,3917.96,0.66,mandi_simulated
Rice,Ludhiana,2026-03-29,3956.75,0.66,mandi_simulated
Rice,Nagpur,2026-03-29,3762.79,0.66,mandi_simulated
Rice,Ahmedabad,2026-03-29,3801.58,0.66,mandi_simulated
Rice,Indore,2026-03-29,3956.75,0.66,mandi_simulated
Rice,Jaipur,2026-03-29,3995.54,0.66,mandi_simulated
Rice,Hyderabad,2026-03-29,3840.37,0.66,mandi_simulated
Rice,Bengaluru,2026-03-29,3956.75,0.66,mandi_simulated
Rice,Nashik,2026-03-30,3835.4,0.69,mandi_simulated
Rice,Pune,2026-03-30,3683.5,0.69,mandi_simulated
Rice,Karnal,2026-03-30,3835.4,0.69,mandi_simulated
Rice,Ludhiana,2026-03-30,3873.37,0.69,mandi_simulated
Rice,Nagpur,2026-03-30,3683.5,0.69,mandi_simulated
Rice,Ahmedabad,2026-03-30,3721.47,0.69,mandi_simulated
Rice,Indore,2026-03-30,3873.37,0.69,mandi_simulated
Rice,Jaipur,2026-03-30,3911.35,0.69,mandi_simulated
Rice,Hyderabad,2026-03-30,3759.45,0.69,mandi_simulated
Rice,Bengaluru,2026-03-30,3873.37,0.69,mandi_simulated
Rice,Nashik,2026-03-31,3895.62,0.72,mandi_simulated
Rice,Pune,2026-03-31,3741.33,0.72,mandi_simulated
Rice,Karnal,2026-03-31,3895.62,0.72,mandi_simulated
Rice,Ludhiana,2026-03-31,3934.19,0.72,mandi_simulated
Rice,Nagpur,2026-03-31,3741.33,0.72,mandi_simulated
Rice,Ahmedabad,2026-03-31,3779.9,0.72,mandi_simulated
Rice,Indore,2026-03-31,3934.19,0.72,mandi_simulated
Rice,Jaipur,2026-03-31,3972.76,0.72,mandi_simulated
Rice,Hyderabad,2026-03-31,3818.48,0.72,mandi_simulated
Rice,Bengaluru,2026-03-31,3934.19,0.72,mandi_simulated
Rice,Nashik,2026-04-01,3788.05,0.74,mandi_simulated
Rice,Pune,2026-04-01,3638.03,0.74,mandi_simulated
Rice,Karnal,2026-04-01,3788.05,0.74,mandi_simulated
Rice,Ludhiana,2026-04-01,3825.56,0.74,mandi_simulated
Rice,Nagpur,2026-04-01,3638.03,0.74,mandi_simulated
Rice,Ahmedabad,2026-04-01,3675.54,0.74,mandi_simulated
Rice,Indore,2026-04-01,3825.56,0.74,mandi_simulated
Rice,Jaipur,2026-04-01,3863.07,0.74,mandi_simulated
Rice,Hyderabad,2026-04-01,3713.04,0.74,mandi_simulated
Rice,Bengaluru,2026-04-01,3825.56,0.74,mandi_simulated
Rice,Nashik,2026-04-02,3887.28,0.77,mandi_simulated
Rice,Pune,2026-04-02,3733.33,0.77,mandi_simulated
Rice,Karnal,2026-04-02,3887.28,0.77,mandi_simulated
Rice,Ludhiana,2026-04-02,3925.77,0.77,mandi_simulated
Rice,Nagpur,2026-04-02,3733.33,0.77,mandi_simulated
Rice,Ahmedabad,2026-04-02,3771.82,0.77,mandi_simulated
Rice,Indore,2026-04-02,3925.77,0.77,mandi_simulated
Rice,Jaipur,2026-04-02,3964.26,0.77,mandi_simulated
Rice,Hyderabad,2026-04-02,3810.31,0.77,mandi_simulated
Rice,Bengaluru,2026-04-02,3925.77,0.77,mandi_simulated
Rice,Nashik,2026-04-03,4074.75,0.79,mandi_simulated
Rice,Pune,2026-04-03,3913.37,0.79,mandi_simulated
Rice,Karnal,2026-04-03,4074.75,0.79,mandi_simulated
Rice,Ludhiana,2026-04-03,4115.09,0.79,mandi_simulated
Rice,Nagpur,2026-04-03,3913.37,0.79,mandi_simulated
Rice,Ahmedabad,2026-04-03,3953.72,0.79,mandi_simulated
Rice,Indore,2026-04-03,4115.09,0.79,mandi_simulated
Rice,Jaipur,2026-04-03,4155.44,0.79,mandi_simulated
Rice,Hyderabad,2026-04-03,3994.06,0.79,mandi_simulated
Rice,Bengaluru,2026-04-03,4115.09,0.79,mandi_simulated
Rice,Nashik,2026-04-04,3844.64,0.81,mandi_simulated
Rice,Pune,2026-04-04,3692.38,0.81,mandi_simulated
Rice,Karnal,2026-04-04,3844.64,0.81,mandi_simulated
Rice,Ludhiana,2026-04-04,3882.71,0.81,mandi_simulated
Rice,Nagpur,2026-04-04,3692.38,0.81,mandi_simulated
Rice,Ahmedabad,2026-04-04,3730.44,0.81,mandi_simulated
Rice,Indore,2026-04-04,3882.71,0.81,mandi_simulated
Rice,Jaipur,2026-04-04,3920.77,0.81,mandi_simulated
Rice,Hyderabad,2026-04-04,3768.51,0.81,mandi_simulated
Rice,Bengaluru,2026-04-04,3882.71,0.81,mandi_simulated
Rice,Nashik,2026-04-05,4001.56,0.83,mandi_simulated
Rice,Pune,2026-04-05,3843.08,0.83,mandi_simulated
Rice,Karnal,2026-04-05,4001.56,0.83,mandi_simulated
Rice,Ludhiana,2026-04-05,4041.18,0.83,mandi_simulated
Rice,Nagpur,2026-04-05,3843.08,0.83,mandi_simulated
Rice,Ahmedabad,2026-04-05,3882.7,0.83,mandi_simulated
Rice,Indore,2026-04-05,4041.18,0.83,mandi_simulated
Rice,Jaipur,2026-04-05,4080.8,0.83,mandi_simulated
Rice,Hyderabad,2026-04-05,3922.32,0.83,mandi_simulated
Rice,Bengaluru,2026-04-05,4041.18,0.83,mandi_simulated
Rice,Nashik,2026-04-06,3891.64,0.85,mandi_simulated
Rice,Pune,2026-04-06,3737.52,0.85,mandi_simulated
Rice,Karnal,2026-04-06,3891.64,0.85,mandi_simulated
Rice,Ludhiana,2026-04-06,3930.17,0.85,mandi_simulated
Rice,Nagpur,2026-04-06,3737.52,0.85,mandi_simulated
Rice,Ahmedabad,2026-04-06,3776.05,0.85,mandi_simulated
Rice,Indore,2026-04-06,3930.17,0.85,mandi_simulated
Rice,Jaipur,2026-04-06,3968.7,0.85,mandi_simulated
Rice,Hyderabad,2026-04-06,3814.58,0.85,mandi_simulated
Rice,Bengaluru,2026-04-06,3930.17,0.85,mandi_simulated
Rice,Nashik,2026-04-07,3873.44,0.87,mandi_simulated
Rice,Pune,2026-04-07,3720.03,0.87,mandi_simulated
Rice,Karnal,2026-04-07,3873.44,0.87,mandi_simulated
Rice,Ludhiana,2026-04-07,3911.79,0.87,mandi_simulated
Rice,Nagpur,2026-04-07,3720.03,0.87,mandi_simulated
Rice,Ahmedabad,2026-04-07,3758.38,0.87,mandi_simulated
Rice,Indore,2026-04-07,3911.79,0.87,mandi_simulated
Rice,Jaipur,2026-04-07,3950.14,0.87,mandi_simulated
Rice,Hyderabad,2026-04-07,3796.73,0.87,mandi_simulated
Rice,Bengaluru,2026-04-07,3911.79,0.87,mandi_simulated
Rice,Nashik,2026-04-08,4030.15,0.89,mandi_simulated
Rice,Pune,2026-04-08,3870.54,0.89,mandi_simulated
Rice,Karnal,2026-04-08,4030.15,0.89,mandi_simulated
Rice,Ludhiana,2026-04-08,4070.05,0.89,mandi_simulated
Rice,Nagpur,2026-04-08,3870.54,0.89,mandi_simulated
